Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),Total Water Consumption (Cubic Meters),zscore,Total_Percentage,Per Capita Water Use (m³ per Day),Agricultural Water Use Ratio,Industrial Water Use Ratio,Household Water Use Ratio,Water Stress Index,Water Stress Normalized,Water Scarcity Level
Italy,2006,383.605,224.1325,52.29,37.225,24.61375,1487.0575,2.4975,383605000000.0,1.2254218273492141,114.12875,0.22413249999999998,0.5229,0.37225,0.2461375,0.25796245269601215,0.23592406671771154,Low Stress
Italy,2007,646.3181818,250.3845455,43.58636364,25.74909091,30.04454545,1695.921818,2.660909091,646318181800.0,1.5116639314991278,99.38000000000001,0.2503845455,0.43586363640000003,0.2574909091,0.3004454545,0.3811014015741615,0.41696816519161695,Low Stress
Italy,2008,476.8438462,357.8669231,45.55615385,31.19076923,23.78,1389.683077,2.954615385,476843846200.0,0.25400990063533857,100.52692308,0.3578669231,0.45556153850000003,0.3119076923,0.2378,0.34313136145357265,0.36114300389799275,Low Stress
Italy,2009,417.7090909,280.4127273,47.05636364,28.00545455,23.35727273,1162.708182,1.927272727,417709090900.0,0.8701072562215191,98.41909092,0.2804127273,0.4705636364,0.2800545455,0.23357272729999998,0.3592553121811608,0.3848491192246915,Low Stress
Italy,2010,631.625,368.79,53.95428571,28.38357143,28.01428571,1575.729286,2.767857143,631625000000.0,1.3585825429620042,110.35214284999999,0.36879,0.5395428571,0.2838357143,0.2801428571,0.4008461387446727,0.4459977141134343,Moderate Stress
Italy,2011,482.0222222,234.0977778,50.20555556,29.92444444,25.86666667,1319.646667,3.035555556,482022222200.0,0.20005882324192367,105.99666667,0.2340977778,0.5020555556,0.2992444444,0.2586666667,0.36526612331450686,0.39368646835466004,Low Stress
Italy,2012,574.1427273,260.3290909,50.85,30.39818182,24.06909091,1862.157273,1.685454545,574142727300.0,0.7597016306475896,105.31727273,0.2603290909,0.5085000000000001,0.30398181820000003,0.2406909091,0.30832128715693075,0.30996375820635197,Low Stress
Italy,2013,549.9063636,274.9790909,52.97636364,19.64545455,25.16363636,1063.212727,1.763636364,549906363600.0,0.5071942936535875,97.78545455,0.2749790909,0.5297636364,0.1964545455,0.2516363636,0.5172119836748341,0.6170837082726203,Moderate Stress
Italy,2014,453.4766667,300.0493333,50.884,23.46733333,25.62066667,2214.668667,2.128666667,453476666700.0,0.4974616140046097,99.97200000000001,0.3000493333,0.50884,0.23467333329999998,0.2562066667,0.20476050140461036,0.1577043044381456,Low Stress
Italy,2015,493.0144444,298.2211111,55.56333333,26.52333333,26.71333333,1550.253333,2.791111111,493014444400.0,0.08553600167821092,108.79999998999999,0.2982211111,0.5556333333,0.2652333333,0.2671333333,0.31802185739922545,0.32422594746652583,Low Stress
Italy,2016,602.21,262.5877778,45.87,31.44777778,25.35666667,1379.187778,3.292222222,602210000000.0,1.0521214166306423,102.67444445,0.26258777780000003,0.4587,0.31447777779999997,0.2535666667,0.4366410503385421,0.49862490931450665,Moderate Stress
Italy,2017,433.6275,309.3575,43.67875,28.21625,24.945,1831.33125,3.455,433627500000.0,0.7042607975375342,96.84,0.3093575,0.4367875,0.2821625,0.24945,0.23678266834577305,0.204784650647536,Low Stress
Italy,2018,488.0128571,282.9557143,51.95142857,31.78142857,23.84857143,1590.241429,2.547142857,488012857100.0,0.13764520029805224,107.58142856999999,0.2829557143,0.5195142857,0.3178142857,0.23848571429999998,0.3068797279460137,0.30784431679390756,Low Stress
Italy,2019,586.185,373.9966667,48.89,23.71583333,21.6625,1670.785833,2.541666667,586185000000.0,0.885164437216734,94.26833332999999,0.3739966667,0.4889,0.2371583333,0.216625,0.3508438893975228,0.3724822891630388,Low Stress
Italy,2020,299.4342857,313.2171429,57.96428571,29.40285714,25.24857143,977.3957143,1.741428571,299434285700.0,2.1023571293547665,112.61571427999999,0.3132171429,0.5796428571,0.2940285714,0.2524857143,0.30635931927985943,0.30707918992982214,Low Stress
Italy,2021,417.9846154,293.0553846,48.10307692,31.92615385,19.65153846,1756.885385,2.220769231,417984615400.0,0.8672366953307528,99.68076923,0.2930553846,0.4810307692,0.3192615385,0.1965153846,0.2379122844146148,0.20644546003943243,Low Stress
Italy,2022,473.964,264.601,51.205,32.021,23.228,1585.308,2.512,473964000000.0,0.2840136711644253,106.45400000000001,0.264601,0.51205,0.32021,0.23228000000000001,0.29897281790037017,0.2962192427294511,Low Stress
Italy,2023,438.424,264.432,50.878,18.286,30.731,1880.054,2.219,438424000000.0,0.6542883075681861,99.89500000000001,0.264432,0.50878,0.18286000000000002,0.30731,0.2331975570914452,0.19951366822579458,Low Stress
Italy,2024,419.7014286,322.83,42.85571429,25.83571429,22.13857143,1516.604286,2.425714286,419701428600.0,0.8493500216277935,90.83000001,0.32283,0.4285571429,0.2583571429,0.22138571429999998,0.2767375989071944,0.26352808194186955,Low Stress
Japan,2000,605.2566667,282.8583333,50.405,26.69666667,25.07166667,2079.768333,3.885,605256666700.0,1.0838632119200604,102.17333334,0.28285833330000004,0.50405,0.26696666669999997,0.2507166667,0.29102119553235833,0.2845284307147556,Low Stress
Japan,2001,549.427,293.662,51.609,31.296,25.999,1716.702,2.47,549427000000.0,0.5022000285242916,108.904,0.293662,0.51609,0.31296,0.25999,0.3200479757115679,0.32720483243023046,Low Stress
Japan,2002,499.0583333,244.6291667,50.7425,28.01,21.96166667,1308.203333,2.136666667,499058333300.0,0.02256755021754041,100.71416667,0.2446291667,0.507425,0.2801,0.2196166667,0.38148376533757083,0.4175303325924775,Low Stress
Japan,2003,560.356,262.8046667,46.018,31.83266667,23.174,1422.652667,2.338,560356000000.0,0.6160641675579632,101.02466666999999,0.26280466669999997,0.46018000000000003,0.3183266667,0.23174,0.3938811018304582,0.43575742182200655,Low Stress
Japan,2004,437.505,248.0416667,56.60833333,32.17833333,24.78333333,1580.083333,2.118333333,437505000000.0,0.6638629387121099,113.56999999000001,0.2480416667,0.5660833333,0.32178333330000003,0.2478333333,0.27688729503230575,0.26374817152573177,Low Stress
Japan,2005,456.06,360.4316667,28.905,29.17,28.085,1240.253333,2.975,456060000000.0,0.47054707268870577,86.16,0.3604316667,0.28905000000000003,0.2917,0.28085,0.3677151980691351,0.3972872017951056,Low Stress
Japan,2006,463.24,365.94,44.77,33.96428571,29.82857143,1723.55,2.51,463240000000.0,0.3957420110854699,108.56285713999999,0.36594,0.44770000000000004,0.3396428571,0.2982857143,0.2687708508601433,0.25181503151316764,Low Stress
Japan,2007,402.7142857,285.4871429,57.56714286,23.13571429,27.50714286,1596.588571,1.928571429,402714285700.0,1.026331117880923,108.21000001,0.2854871429,0.5756714286,0.23135714289999998,0.2750714286,0.2522342280377003,0.22750218819293805,Low Stress
Japan,2008,392.917,220.327,46.151,34.807,21.849,1556.853,1.898,392917000000.0,1.128404454974656,102.807,0.220327,0.46151000000000003,0.34807000000000005,0.21849,0.2523789978886895,0.22771503495992224,Low Stress
Japan,2009,610.65,278.154,51.512,33.414,22.852,973.144,2.44,610650000000.0,1.1400538288773423,107.778,0.278154,0.51512,0.33414,0.22852,0.627502199057899,0.7792370545244085,Moderate Stress
Japan,2010,441.6038462,250.6561538,48.16384615,27.15692308,22.44230769,1379.128462,2.357692308,441603846200.0,0.6211589773620833,97.76307692,0.2506561538,0.4816384615,0.2715692308,0.2244230769,0.3202050123449632,0.3274357143402958,Low Stress
Japan,2011,559.7,313.43125,52.77,28.69125,23.74,1103.30875,2.5025,559700000000.0,0.6092296103975566,105.20125,0.31343125,0.5277000000000001,0.2869125,0.23739999999999997,0.5072922697295749,0.6024993246580126,Moderate Stress
Japan,2012,526.375,205.20125,59.79875,17.805,26.49625,1247.94,2.56125,526375000000.0,0.2620320229424261,104.1,0.20520124999999997,0.5979875,0.17804999999999999,0.2649625,0.4217951183550491,0.47679779127879846,Moderate Stress
Japan,2013,476.1544444,258.7655556,51.79222222,37.92888889,25.17555556,2137.826667,1.605555556,476154444400.0,0.2611924555264779,114.89666667,0.25876555560000003,0.5179222222,0.3792888889,0.2517555556,0.22272827434984935,0.18412128528856314,Low Stress
Japan,2014,536.5088889,248.0744444,47.61111111,21.34222222,22.66111111,1876.263333,2.435555556,536508888900.0,0.3676122713330733,91.61444444,0.2480744444,0.47611111110000004,0.2134222222,0.2266111111,0.2859454104676041,0.2770657965160093,Low Stress
Japan,2015,410.5642857,285.1157143,45.18428571,25.38428571,28.46714286,1414.305714,2.47,410564285700.0,0.9445456396656856,99.03571428,0.2851157143,0.4518428571,0.2538428571,0.2846714286,0.29029387468061946,0.2834590927911825,Low Stress
Japan,2016,615.8707692,248.1176923,55.42307692,27.03230769,26.00923077,2127.22,2.722307692,615870769200.0,1.1944465811924232,108.46461538,0.2481176923,0.5542307692,0.2703230769,0.26009230769999997,0.2895190761651358,0.28231995119534614,Low Stress
Japan,2017,576.0422222,211.9377778,49.09333333,24.06888889,27.21111111,1715.264444,2.296666667,576042222200.0,0.7794915795347102,100.37333333000001,0.2119377778,0.4909333333,0.2406888889,0.2721111111,0.3358328939977724,0.3504124879011085,Low Stress
Japan,2018,664.3883333,290.5833333,37.62333333,31.04833333,25.97,1057.183333,3.408333333,664388333300.0,1.69992838778566,94.64166666,0.29058333329999997,0.37623333330000003,0.3104833333,0.2597,0.6284513882891493,0.7806325927372847,Moderate Stress
Japan,2019,582.8723077,241.0176923,45.56461538,30.94615385,25.16769231,1788.149231,2.378461538,582872307700.0,0.8506510456326026,101.67846154,0.2410176923,0.4556461538,0.3094615385,0.2516769231,0.32596401776491324,0.3359028480446197,Low Stress
Japan,2020,211.8166667,275.4433333,63.69,25.29333333,20.76,2151.44,1.966666667,211816666700.0,3.0152041191631014,109.74333333,0.2754433333,0.6369,0.2529333333,0.2076,0.09845343895251553,0.0014071583410680839,No Stress
Japan,2021,423.3775,323.10125,45.98875,30.5575,28.1375,1272.9025,3.12,423377500000.0,0.8110507531688945,104.68375,0.32310125,0.4598875,0.305575,0.281375,0.33260795701163287,0.3456710489444667,Low Stress
Japan,2022,615.154,217.178,51.732,35.16,23.86,2533.678,2.248,615154000000.0,1.1869788981616007,110.752,0.217178,0.51732,0.35159999999999997,0.2386,0.24279091502550837,0.21361822940918268,Low Stress
Japan,2023,345.694,303.654,47.402,25.298,25.886,976.542,2.942,345694000000.0,1.6203988037336534,98.586,0.303654,0.47402,0.25298,0.25886,0.353998087127845,0.37711972426945417,Low Stress
Japan,2024,622.3766667,240.0583333,51.85333333,28.32833333,21.41333333,1524.228333,1.54,622376666700.0,1.2622284841550742,101.59499998999999,0.24005833329999998,0.5185333333,0.2832833333,0.2141333333,0.4083224627343284,0.4569897223199152,Moderate Stress
Mexico,2000,529.0325,252.6575,47.1675,32.75625,21.59,1518.33,2.68375,529032500000.0,0.28971927241465467,101.51375,0.2526575,0.47167499999999996,0.32756250000000003,0.2159,0.3484305124709385,0.368934040181447,Low Stress
Mexico,2001,471.7709091,269.47,41.80727273,32.28818182,25.15,997.6227273,2.616363636,471770909100.0,0.30686245944799034,99.24545455,0.26947000000000004,0.4180727273,0.3228818182,0.2515,0.47289510973433496,0.5519271630622274,Moderate Stress
Mexico,2002,279.071,139.861,54.665,22.814,20.089,1182.428,2.564,279071000000.0,2.314512678272982,97.568,0.13986099999999999,0.54665,0.22814,0.20088999999999999,0.23601521614846738,0.20365630991985517,Low Stress
Mexico,2003,504.06625,304.75,55.7475,28.84875,29.12625,1651.06125,3.4125,504066250000.0,0.02960759146036686,113.7225,0.30475,0.557475,0.2884875,0.2912625,0.30529833463174066,0.3055192853597142,Low Stress
Mexico,2004,524.3077778,302.4922222,45.33444444,25.66,26.57333333,2115.708889,2.578888889,524307777800.00006,0.24049460176992293,97.56777776999999,0.3024922222,0.4533444444,0.2566,0.2657333333,0.24781659732394312,0.2210072003986682,Low Stress
Mexico,2005,511.0575,217.07,55.8325,29.0225,19.915,1283.9425,1.615,511057500000.0,0.10244615510014693,104.77000000000001,0.21706999999999999,0.5583250000000001,0.290225,0.19915,0.3980376847094009,0.441868606032251,Low Stress
Mexico,2006,447.81,338.596,40.47,19.962,16.608,1297.068,2.816,447810000000.0,0.5564999638066299,77.04,0.338596,0.4047,0.19962,0.16608,0.3452478975658948,0.3642548249410813,Low Stress
Mexico,2007,527.2194118,281.4670588,50.69,28.98352941,22.66058824,1214.260588,2.822941176,527219411800.0,0.27082955451867935,102.33411765,0.2814670588,0.5069,0.2898352941,0.22660588239999999,0.4341896764255351,0.49502079555402645,Moderate Stress
Mexico,2008,481.4027273,209.2172727,41.34727273,24.89909091,25.52363636,1555.136364,3.390909091,481402727300.0,0.20651305084044608,91.77,0.20921727269999998,0.4134727273,0.24899090910000002,0.2552363636,0.3095566012370604,0.31177996929152624,Low Stress
Mexico,2009,390.4118182,267.8381818,48.48181818,27.35727273,30.72,1087.198182,3.145454545,390411818200.0,1.1545047723668984,106.55909091,0.26783818179999996,0.48481818179999997,0.2735727273,0.3072,0.3590990351748031,0.3846193541504726,Low Stress
Mexico,2010,382.29375,253.975,49.49,24.07,24.1275,1290.69375,2.91125,382293750000.0,1.239083127770836,97.6875,0.253975,0.4949,0.2407,0.24127500000000002,0.2961924546392202,0.29213143489423105,Low Stress
Mexico,2011,495.2055556,295.8911111,54.73777778,29.81111111,23.83333333,1816.573333,2.331111111,495205555600.0,0.06270783896295441,108.38222222,0.2958911111,0.5473777778,0.2981111111,0.23833333329999998,0.2726042194961584,0.2574510124529777,Low Stress
Mexico,2012,500.088,279.926,51.402,24.772,29.212,1884.564,4.322,500088000000.0,0.011839934489921879,105.38600000000001,0.279926,0.51402,0.24772,0.29212,0.26536005144956604,0.2468003297474872,Low Stress
Mexico,2013,403.5377778,276.3755556,44.10222222,23.74666667,25.07222222,1595.263333,2.254444444,403537777800.0,1.0177515388739202,92.92111111,0.2763755556,0.44102222220000004,0.2374666667,0.2507222222,0.25295997811290505,0.22856921669431687,Low Stress
Mexico,2014,546.7514286,361.96,47.98857143,28.53714286,24.43142857,1973.05,3.531428571,546751428600.00006,0.4743245015882395,100.95714286,0.36196,0.4798857143,0.2853714286,0.24431428570000002,0.27710976842958873,0.26407526133778936,Low Stress
Mexico,2015,470.1977778,260.4866667,49.26777778,29.56333333,21.92444444,1687.868889,2.657777778,470197777800.0,0.3232521786410932,100.75555555,0.2604866667,0.49267777780000005,0.29563333329999997,0.2192444444,0.27857482347374435,0.2662292473194812,Low Stress
Mexico,2016,385.3891667,294.7716667,50.54,29.06666667,28.185,1550.536667,2.680833333,385389166700.0,1.2068334290339024,107.79166667,0.29477166670000005,0.5054,0.2906666667,0.28185,0.24855211418228265,0.22208858843830626,Low Stress
Mexico,2017,527.1433333,286.9916667,51.02833333,29.20833333,17.25333333,1895.056667,2.795,527143333300.0,0.2700369282123867,97.48999999,0.2869916667,0.5102833333,0.29208333329999997,0.1725333333,0.27816758331269464,0.26563050558511275,Low Stress
Mexico,2018,654.6228571,357.5371429,65.28,29.65285714,27.21,1482.394286,2.504285714,654622857100.0,1.5981864589937476,122.14285713999999,0.3575371429,0.6528,0.2965285714,0.2721,0.44159834079392835,0.5059133277194485,Moderate Stress
Mexico,2019,480.0157143,292.8628571,48.54714286,31.42285714,30.50285714,1064.121429,2.945714286,480015714300.0,0.22096369052143305,110.47285714,0.2928628571,0.48547142860000003,0.3142285714,0.3050285714,0.45109110785513556,0.5198699959408061,Moderate Stress
Mexico,2020,558.9775,280.235,48.74,28.67375,24.7675,1445.1175,2.225,558977500000.0,0.601702220842077,102.18124999999999,0.280235,0.4874,0.2867375,0.24767499999999998,0.38680418720277066,0.42535264217739294,Low Stress
Mexico,2021,533.3408333,284.8758333,50.88833333,27.99833333,26.29,1474.941667,2.3875,533340833300.0,0.3346057818733969,105.17666666,0.2848758333,0.5088833333,0.2799833333,0.26289999999999997,0.3616013061620287,0.38829829894533147,Low Stress
Mexico,2022,497.698,329.624,44.794,35.534,22.251,1390.446,2.851,497698000000.0,0.036740226583478544,102.57900000000001,0.32962400000000003,0.44793999999999995,0.35534,0.22251,0.35794126488910755,0.38291715123642106,Low Stress
Mexico,2023,504.0633333,298.59,48.9175,26.1,24.755,1422.039167,3.045833333,504063333300.0,0.02957720372733354,99.7725,0.29858999999999997,0.48917499999999997,0.261,0.24755,0.35446515468585543,0.3778064267769613,Low Stress
Mexico,2024,452.5793333,234.94,54.43333333,28.978,21.60866667,1448.624667,2.885333333,452579333300.0,0.5068105109775406,105.02000000000001,0.23494,0.5443333333,0.28978000000000004,0.2160866667,0.31242001024134153,0.31598987449589105,Low Stress
Russia,2000,544.9992308,266.1069231,54.25615385,25.18461538,23.83692308,1669.899231,2.766923077,544999230800.0,0.4560691722887881,103.27769230999999,0.2661069231,0.5425615385,0.2518461538,0.23836923079999997,0.32636653798183585,0.3364946503172084,Low Stress
Russia,2001,629.2133333,211.155,40.55583333,27.5425,29.05333333,1379.665,2.840833333,629213333300.0,1.3334565156556017,97.15166666,0.211155,0.40555833329999996,0.27542500000000003,0.29053333330000003,0.4560624015974893,0.5271790025713889,Moderate Stress
Russia,2002,487.186,212.329,52.934,31.605,27.335,1837.251,2.786,487186000000.0,0.146259837666099,111.874,0.21232900000000002,0.5293399999999999,0.31605,0.27335,0.2651711714948039,0.2465226304375512,Low Stress
Russia,2003,562.341,306.359,55.887,27.417,26.935,965.617,3.486,562341000000.0,0.6367449540875487,110.239,0.306359,0.55887,0.27417,0.26935,0.5823644364173374,0.7128736039765562,Moderate Stress
Russia,2004,555.15,248.777,52.229,31.622,23.127,1389.694,2.029,555150000000.0,0.5618252886294887,106.978,0.248777,0.52229,0.31622,0.23126999999999998,0.3994764315021868,0.44398391250843267,Low Stress
Russia,2005,427.98375,280.478125,52.845625,30.80375,23.015625,1423.414375,3.308125,427983750000.0,0.763060388961387,106.66499999999999,0.28047812499999997,0.52845625,0.3080375,0.23015625,0.300674039490433,0.2987204507703127,Low Stress
Russia,2006,614.04,254.8581818,51.04909091,20.9,24.90727273,1703.783636,2.469090909,614040000000.0,1.1753726532276163,96.85636364,0.2548581818,0.5104909091,0.209,0.2490727273,0.3603978738999932,0.38652896185954705,Low Stress
Russia,2007,552.641,246.248,46.059,38.757,20.038,1200.111,2.541,552641000000.0,0.5356851911973829,104.854,0.246248,0.46059,0.38756999999999997,0.20038,0.46049157119633094,0.533690955323266,Moderate Stress
Russia,2008,608.3666667,291.7611111,47.81333333,28.76777778,21.51666667,1761.913333,1.946666667,608366666700.0,1.1162648472384538,98.09777778,0.29176111109999997,0.47813333329999996,0.2876777778,0.21516666669999998,0.34528750949635956,0.36431306407910496,Low Stress
Russia,2009,472.67,317.2316667,51.1025,23.60416667,25.76166667,1736.958333,2.0225,472670000000.0,0.2974952519046183,100.46833334,0.3172316667,0.511025,0.2360416667,0.2576166667,0.2721251229922278,0.2567466244796652,Low Stress
Russia,2010,375.48,328.84,51.6075,34.1425,23.8225,1572.0225,2.44,375480000000.0,1.3100724019350487,109.5725,0.32883999999999997,0.5160750000000001,0.341425,0.23822500000000002,0.23885154315539378,0.20782639802458883,Low Stress
Russia,2011,458.4714286,250.6457143,53.98928571,25.90428571,26.09642857,1465.159286,2.457142857,458471428600.0,0.44542352603483304,105.98999999,0.2506457143,0.5398928571,0.2590428571,0.2609642857,0.31291575802086546,0.31671874387988397,Low Stress
Russia,2012,542.8113333,261.0773333,46.89866667,28.52066667,20.99266667,1750.908667,3.206666667,542811333300.0,0.4332744916106457,96.41200000999999,0.26107733330000005,0.4689866667,0.2852066667,0.2099266667,0.31001693208250025,0.31245676719886306,Low Stress
Russia,2013,438.0286667,255.2206667,53.35666667,29.82266667,23.51133333,1642.184667,2.276,438028666700.0,0.6584071003063909,106.69066667,0.2552206667,0.5335666667000001,0.2982266667,0.2351133333,0.266735328554861,0.24882232040071509,Low Stress
Russia,2014,612.64,245.6577778,55.23777778,26.67333333,24.48666667,1453.158889,2.794444444,612640000000.0,1.1607867080682113,106.39777778000001,0.2456577778,0.5523777778,0.2667333333,0.2448666667,0.4215918882907511,0.47649899382999095,Moderate Stress
Russia,2015,477.5316667,305.255,46.77166667,22.68583333,21.2675,1548.805,2.770833333,477531666700.0,0.24684382056925616,90.72500000000001,0.305255,0.4677166667,0.22685833330000002,0.21267499999999998,0.3083226530776954,0.3099657664409169,Low Stress
Russia,2016,460.515,307.769,49.527,31.481,24.806,1525.833,1.859,460515000000.0,0.4241325114850269,105.81400000000001,0.307769,0.49527,0.31481000000000003,0.24806,0.3018121904559673,0.30039380852884173,Low Stress
Russia,2017,382.3328571,347.1657143,52.41,23.83571429,23.54857143,1864.07,2.481428571,382332857100.0,1.238675689188019,99.79428571999999,0.3471657143,0.5241,0.23835714289999999,0.23548571429999998,0.20510649122618788,0.1582129933290231,Low Stress
Russia,2018,490.7214286,330.8471429,53.22714286,28.17142857,29.85142857,2194.635714,2.961428571,490721428600.0,0.1094258607556749,111.25,0.3308471429,0.5322714286,0.2817142857,0.2985142857,0.22360040232171308,0.18540352477378233,Low Stress
Russia,2019,353.8,265.855,49.71625,24.0775,28.70875,1312.15375,2.9075,353800000000.0,1.5359461812606967,102.5025,0.265855,0.4971625,0.24077500000000002,0.2870875,0.26963303652487375,0.2530826533973101,Low Stress
Russia,2020,520.475,327.94625,43.65875,25.90125,24.055,1030.5675,1.93375,520475000000.0,0.20056268262778965,93.61500000000001,0.32794625,0.43658749999999996,0.25901250000000003,0.24054999999999999,0.5050372731528987,0.5991839331754195,Moderate Stress
Russia,2021,373.5907143,277.0871429,51.32142857,21.30571429,22.84571429,1563.386429,2.339285714,373590714300.0,1.329755985942655,95.47285715000001,0.2770871429,0.5132142857,0.2130571429,0.2284571429,0.2389624902519862,0.20798951714541833,Low Stress
Russia,2022,462.4533333,286.8091667,51.99083333,28.89166667,27.02166667,1540.198333,2.385833333,462453333300.0,0.403937923474706,107.90416667,0.2868091667,0.5199083333,0.2889166667,0.2702166667,0.30025570304262883,0.2981053948051491,Low Stress
Russia,2023,481.7191667,240.7166667,53.17666667,31.79916667,27.48333333,1751.194167,2.171666667,481719166700.0,0.2032162167442492,112.45916667,0.2407166667,0.5317666667000001,0.3179916667,0.2748333333,0.27508038558924686,0.26109157672674344,Low Stress
Russia,2024,500.365,357.7866667,45.66833333,23.17,27.16833333,1546.691667,2.823333333,500365000000.0,0.008954001054811108,96.00666666000001,0.35778666670000003,0.45668333330000005,0.23170000000000002,0.2716833333,0.32350662428441207,0.33228988406103693,Low Stress
Saudi Arabia,2000,564.14,316.525,45.148,31.04,23.555,1735.544,2.209,564140000000.0,0.6554878936173844,99.743,0.316525,0.45148000000000005,0.3104,0.23555,0.32505081980059275,0.33456022571687666,Low Stress
Saudi Arabia,2001,513.409375,234.5625,59.37625,23.448125,25.263125,1641.055625,2.724375,513409375000.0,0.12694924065141525,108.0875,0.2345625,0.5937625,0.23448125,0.25263125,0.312853121599702,0.31662665316037986,Low Stress
Saudi Arabia,2002,417.751,315.673,42.218,26.186,26.175,1503.223,2.47,417751000000.0,0.8696706249113191,94.579,0.315673,0.42218000000000006,0.26186,0.26175,0.2779035445838708,0.2652423046620286,Low Stress
Saudi Arabia,2003,412.5475,260.8633333,40.40666667,26.57583333,21.375,1544.343333,2.3975,412547500000.0,0.9238834575091512,88.3575,0.2608633333,0.4040666667,0.2657583333,0.21375,0.26713457505501464,0.2494093095162443,Low Stress
Saudi Arabia,2004,581.548,300.099,46.061,23.321,22.638,1542.596,2.057,581548000000.0,0.8368537031423329,92.02000000000001,0.300099,0.46061,0.23321000000000003,0.22638000000000003,0.37699306882683475,0.41092792036861947,Low Stress
Saudi Arabia,2005,559.8663636,175.6645455,47.93,26.77909091,24.37636364,1422.513636,2.280909091,559866363600.0,0.6109628749304999,99.08545455000001,0.1756645455,0.4793,0.26779090910000003,0.2437636364,0.3935753931851941,0.4353079560227468,Low Stress
Saudi Arabia,2006,522.38,241.566,51.646,33.82,25.278,1475.928,3.706,522380000000.0,0.22040998657683733,110.744,0.241566,0.51646,0.3382,0.25278,0.35393325419668165,0.37702440414791005,Low Stress
Saudi Arabia,2007,537.9625,307.3,51.48625,24.24875,26.18625,1950.20625,1.99875,537962500000.0,0.38275676546714665,101.92125,0.3073,0.5148625,0.24248750000000002,0.2618625,0.2758490287886217,0.262221668516114,Low Stress
Saudi Arabia,2008,583.41,272.25,52.61111111,38.14444444,27.69888889,894.4111111,2.155555556,583410000000.0,0.8562530102043415,118.45444444,0.27225,0.5261111111000001,0.3814444444,0.2769888889,0.6522839360554094,0.8156722139455869,Moderate Stress
Saudi Arabia,2009,551.8958333,267.9566667,45.89666667,26.05,29.8325,987.2416667,2.529166667,551895833300.0,0.5279216478968016,101.77916667,0.2679566667,0.4589666667,0.2605,0.298325,0.5590281001254666,0.6785635338960787,Moderate Stress
Saudi Arabia,2010,572.7577778,320.6788889,38.02333333,22.85888889,30.68888889,1756.57,2.748888889,572757777800.0,0.7452724896079133,91.57111111,0.3206788889,0.3802333333,0.22858888889999998,0.3068888889,0.3260660137654634,0.3360528068849036,Low Stress
Saudi Arabia,2011,504.4675,318.685,58.97083333,28.35666667,25.12166667,1518.795,1.96,504467500000.0,0.03378802752837445,112.44916667,0.318685,0.5897083332999999,0.28356666669999997,0.2512166667,0.3321498293054691,0.3449974901858126,Low Stress
Saudi Arabia,2012,584.7355556,278.6394444,50.53333333,25.13722222,19.87277778,1455.939444,2.708888889,584735555600.0,0.8700633539810152,95.54333333,0.2786394444,0.5053333333,0.2513722222,0.1987277778,0.40162079405824513,0.4471366451677551,Moderate Stress
Saudi Arabia,2013,434.90125,238.0275,49.47875,22.29125,25.55,1062.07625,2.60375,434901250000.0,0.6909901920755395,97.32,0.2380275,0.4947875,0.2229125,0.2555,0.4094821346395798,0.4586947210755852,Moderate Stress
Saudi Arabia,2014,538.3664286,286.4885714,50.60357143,33.44142857,23.67714286,1353.895,2.182857143,538366428600.0,0.3869651086156573,107.72214286,0.2864885714,0.5060357143,0.3344142857,0.2367714286,0.3976426743580558,0.441287845082132,Low Stress
Saudi Arabia,2015,566.239,240.962,41.718,31.754,26.024,1287.384,3.651,566239000000.0,0.6773563928242361,99.49600000000001,0.24096199999999998,0.41718000000000005,0.31754,0.26024,0.4398369095778727,0.5033235969361352,Moderate Stress
Saudi Arabia,2016,349.9291667,197.7108333,57.19916667,22.4775,25.87916667,1478.1475,2.190833333,349929166700.0,1.5762745828571254,105.55583334,0.1977108333,0.5719916667,0.224775,0.2587916667,0.23673494471965753,0.20471448535097703,Low Stress
Saudi Arabia,2017,616.3827273,247.6345455,55.80272727,23.76090909,29.71090909,1288.09,2.251818182,616382727300.0,1.1997804331713613,109.27454545,0.2476345455,0.5580272727,0.2376090909,0.29710909090000004,0.47852458081345256,0.5602038498919347,Moderate Stress
Saudi Arabia,2018,445.1072727,311.1009091,48.37090909,23.51636364,25.45909091,1747.496364,2.302727273,445107272700.0,0.5846584153627924,97.34636364,0.31110090910000004,0.48370909089999997,0.23516363640000001,0.2545909091,0.2547114156398897,0.23114425433265234,Low Stress
Saudi Arabia,2019,355.0575,293.42375,51.30875,40.28125,27.9975,1502.6775,3.0575,355057500000.0,1.5228448769478737,119.5875,0.29342375,0.5130875,0.4028125,0.279975,0.2362832344265486,0.20405036174482044,Low Stress
Saudi Arabia,2020,538.07,297.0892308,58.57923077,22.94230769,24.04153846,1385.423846,2.318461538,538070000000.00006,0.3838767576847446,105.56307692,0.2970892308,0.5857923077,0.2294230769,0.2404153846,0.38837934077251335,0.427668499674879,Low Stress
