Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),CrisisSeverity,MitigationEfforts,Policy,Investment (Million USD),Regulations,consumption_rainfall_ratio,investment_consumption_ratio,groundwater_stress,usage_balance,water_stress_index
Indonesia,2021,463.8866667,277.4533333,54.28,26.78333333,13.66833333,1869.676667,2.3,2,Moderate conservation policies,Water conservation policy level 2,4638.87,"Agriculture, Industry, Household",0.2481106358589434,10.000007184944598,638.14266659,94.73166666,66.8292694292055
Indonesia,2022,622.5435714,247.8207143,53.53428571,28.62142857,25.91571429,1504.516429,2.162857143,2,Moderate conservation policies,Water conservation policy level 2,6225.44,"Agriculture, Industry, Household",0.41378316607269167,10.000006884658674,536.0008021071172,108.07142857,58.77141902018456
Indonesia,2023,559.205,237.0475,53.07333333,28.7225,21.2775,1566.625833,3.325833333,2,Moderate conservation policies,Water conservation policy level 2,5592.05,"Agriculture, Industry, Household",0.3569486652273275,10.0,788.3804770043175,103.07333333,81.25552354541317
Indonesia,2024,439.8463636,366.2672727,43.77181818,22.86181818,26.39,1730.264545,2.250909091,2,Moderate conservation policies,Water conservation policy level 2,4398.46,"Agriculture, Industry, Household",0.2542075804945769,9.999991733477184,824.4343338562061,93.02363636,83.61026081480266
Italy,2000,365.1183333,398.7416667,42.66333333,22.915,25.855,1648.945,2.433333333,2,Moderate conservation policies,Water conservation policy level 2,3651.18,"Agriculture, Industry, Household",0.22142541643293137,9.999990871452633,970.2713888370862,91.43333333,96.72063913658681
Italy,2001,668.278,238.974,55.974,21.93,24.856,978.386,2.61,2,Moderate conservation policies,Water conservation policy level 2,6682.78,"Agriculture, Industry, Household",0.6830412536565323,10.0,623.72214,102.75999999999999,66.28774375033241
Italy,2002,613.6314286,285.0871429,44.40785714,28.24,24.73285714,1849.275714,1.942857143,1,Moderate conservation policies,Water conservation policy level 1,6136.31,"Agriculture, Industry, Household",0.33182257461907055,9.999993015351235,553.8835919607267,97.38071428,59.326958472119365
Italy,2003,446.749,250.302,51.775,23.841,19.903,1396.319,1.931,1,Moderate conservation policies,Water conservation policy level 1,4467.49,"Agriculture, Industry, Household",0.3199476623894683,9.999999999999998,483.333162,95.519,52.74291906021724
Italy,2004,604.7344444,124.6977778,46.64666667,34.08111111,26.06,1317.36,2.895555556,2,Moderate conservation policies,Water conservation policy level 2,6047.34,"Agriculture, Industry, Household",0.4590502553592033,9.999992651319863,361.06934332964346,106.78777778,42.75604414231773
Italy,2005,482.9130769,270.8076923,55.45230769,37.81846154,26.71769231,1916.143077,2.935384615,2,Moderate conservation policies,Water conservation policy level 2,4829.13,"Agriculture, Industry, Household",0.25202349589471706,9.999998407580915,794.9247336010739,119.98846154,83.3786683100683
Italy,2006,383.605,224.1325,52.29,37.225,24.61375,1487.0575,2.4975,2,Moderate conservation policies,Water conservation policy level 2,3836.05,"Agriculture, Industry, Household",0.25796245269601215,10.0,559.77091875,114.12875,61.46887556388145
Italy,2007,646.3181818,250.3845455,43.58636364,25.74909091,30.04454545,1695.921818,2.660909091,2,Moderate conservation policies,Water conservation policy level 2,6463.18,"Agriculture, Industry, Household",0.3811014015741615,9.999997187143961,666.2505133668532,99.38000000000001,69.81925555999472
Italy,2008,476.8438462,357.8669231,45.55615385,31.19076923,23.78,1389.683077,2.954615385,2,Moderate conservation policies,Water conservation policy level 2,4768.44,"Agriculture, Industry, Household",0.34313136145357265,10.000003225374538,1057.3591167738718,100.52692308,105.47534827434751
Italy,2009,417.7090909,280.4127273,47.05636364,28.00545455,23.35727273,1162.708182,1.927272727,1,Moderate conservation policies,Water conservation policy level 1,4177.09,"Agriculture, Industry, Household",0.3592553121811608,9.999997823844346,540.4318016289783,98.41909092,58.200934046859196
Italy,2010,631.625,368.79,53.95428571,28.38357143,28.01428571,1575.729286,2.767857143,2,Moderate conservation policies,Water conservation policy level 2,6316.25,"Agriculture, Industry, Household",0.4008461387446727,10.0,1020.7580357669701,110.35214284999999,103.04645679597407
Italy,2011,482.0222222,234.0977778,50.20555556,29.92444444,25.86666667,1319.646667,3.035555556,2,Moderate conservation policies,Water conservation policy level 2,4820.22,"Agriculture, Industry, Household",0.36526612331450686,9.999995390254023,710.6168100480434,105.99666667,74.45264418628499
Italy,2012,574.1427273,260.3290909,50.85,30.39818182,24.06909091,1862.157273,1.685454545,1,Moderate conservation policies,Water conservation policy level 1,5741.43,"Agriculture, Industry, Household",0.30832128715693075,10.000004749690051,438.7728494531231,105.31727273,49.581655270253215
Italy,2013,549.9063636,274.9790909,52.97636364,19.64545455,25.16363636,1063.212727,1.763636364,1,Moderate conservation policies,Water conservation policy level 1,5499.06,"Agriculture, Industry, Household",0.5172119836748341,9.999993387965224,484.9631240509015,97.78545455,53.115103798499064
Italy,2014,453.4766667,300.0493333,50.884,23.46733333,25.62066667,2214.668667,2.128666667,2,Moderate conservation policies,Water conservation policy level 2,4534.77,"Agriculture, Industry, Household",0.20476050140461036,10.000007349882022,638.7050142512832,99.97200000000001,67.35284361065757
Italy,2015,493.0144444,298.2211111,55.56333333,26.52333333,26.71333333,1550.253333,2.791111111,2,Moderate conservation policies,Water conservation policy level 2,4930.14,"Agriculture, Industry, Household",0.31802185739922545,9.999990986065317,832.3682567259755,108.79999998999999,85.77155015568412
Italy,2016,602.21,262.5877778,45.87,31.44777778,25.35666667,1379.187778,3.292222222,2,Moderate conservation policies,Water conservation policy level 2,6022.1,"Agriculture, Industry, Household",0.4366410503385421,10.0,864.4973172987584,102.67444445,88.14621843628153
Italy,2017,433.6275,309.3575,43.67875,28.21625,24.945,1831.33125,3.455,2,Moderate conservation policies,Water conservation policy level 2,4336.27,"Agriculture, Industry, Household",0.23678266834577305,9.99998846936599,1068.8301625000001,96.84,106.17346994688813
Italy,2018,488.0128571,282.9557143,51.95142857,31.78142857,23.84857143,1590.241429,2.547142857,2,Moderate conservation policies,Water conservation policy level 2,4880.13,"Agriculture, Industry, Household",0.3068797279460137,10.00000292820154,720.7286265265777,107.58142856999999,75.51061033765801
Italy,2019,586.185,373.9966667,48.89,23.71583333,21.6625,1670.785833,2.541666667,2,Moderate conservation policies,Water conservation policy level 2,5861.85,"Agriculture, Industry, Household",0.3508438893975228,10.000000000000002,950.5748613204988,94.26833332999999,95.19945804908147
Italy,2020,299.4342857,313.2171429,57.96428571,29.40285714,25.24857143,977.3957143,1.741428571,1,Moderate conservation policies,Water conservation policy level 1,2994.34,"Agriculture, Industry, Household",0.30635931927985943,9.999990458674453,545.4452815730498,112.61571427999999,59.94253882760061
Italy,2021,417.9846154,293.0553846,48.10307692,31.92615385,19.65153846,1756.885385,2.220769231,2,Moderate conservation policies,Water conservation policy level 2,4179.85,"Agriculture, Industry, Household",0.2379122844146148,10.000009201295596,650.8083810985512,99.68076923,68.4296757246629
Italy,2022,473.964,264.601,51.205,32.021,23.228,1585.308,2.512,2,Moderate conservation policies,Water conservation policy level 2,4739.64,"Agriculture, Industry, Household",0.29897281790037017,10.0,664.677712,106.45400000000001,70.31188043799094
Italy,2023,438.424,264.432,50.878,18.286,30.731,1880.054,2.219,2,Moderate conservation policies,Water conservation policy level 2,4384.24,"Agriculture, Industry, Household",0.2331975570914452,10.0,586.774608,99.89500000000001,62.6275277779174
Italy,2024,419.7014286,322.83,42.85571429,25.83571429,22.13857143,1516.604286,2.425714286,2,Moderate conservation policies,Water conservation policy level 2,4197.01,"Agriculture, Industry, Household",0.2767375989071944,9.99998978797853,783.0933429493799,90.83000001,79.6546267266405
Japan,2000,605.2566667,282.8583333,50.405,26.69666667,25.07166667,2079.768333,3.885,2,Moderate conservation policies,Water conservation policy level 2,6052.57,"Agriculture, Industry, Household",0.29102119553235833,10.00000550675471,1098.9046248705001,102.17333334,109.39712518026347
Japan,2001,549.427,293.662,51.609,31.296,25.999,1716.702,2.47,2,Moderate conservation policies,Water conservation policy level 2,5494.27,"Agriculture, Industry, Household",0.3200479757115679,10.0,725.34514,108.904,76.05174436142832
Japan,2002,499.0583333,244.6291667,50.7425,28.01,21.96166667,1308.203333,2.136666667,2,Moderate conservation policies,Water conservation policy level 2,4990.58,"Agriculture, Industry, Household",0.38148376533757083,9.99999332142201,522.6909862638764,100.71416667,56.889728785609485
Japan,2003,560.356,262.8046667,46.018,31.83266667,23.174,1422.652667,2.338,2,Moderate conservation policies,Water conservation policy level 2,5603.56,"Agriculture, Industry, Household",0.3938811018304582,10.0,614.4373107446,101.02466666999999,65.25962350149368
Japan,2004,437.505,248.0416667,56.60833333,32.17833333,24.78333333,1580.083333,2.118333333,2,Moderate conservation policies,Water conservation policy level 2,4375.05,"Agriculture, Industry, Household",0.27688729503230575,10.0,525.4349305434861,113.56999999000001,58.29834707531986
Japan,2005,456.06,360.4316667,28.905,29.17,28.085,1240.253333,2.975,2,Moderate conservation policies,Water conservation policy level 2,4560.6,"Industry, Household",0.3677151980691351,10.0,1072.2842084325,86.16,105.52835669368811
Japan,2006,463.24,365.94,44.77,33.96428571,29.82857143,1723.55,2.51,2,Moderate conservation policies,Water conservation policy level 2,4632.4,"Agriculture, Industry, Household",0.2687708508601433,9.999999999999998,918.5093999999999,108.56285713999999,93.57645709007821
Japan,2007,402.7142857,285.4871429,57.56714286,23.13571429,27.50714286,1596.588571,1.928571429,1,Moderate conservation policies,Water conservation policy level 1,4027.14,"Agriculture, Industry, Household",0.2522342280377003,9.999992905640298,550.5823471437801,108.21000001,60.00409155203881
Japan,2008,392.917,220.327,46.151,34.807,21.849,1556.853,1.898,1,Moderate conservation policies,Water conservation policy level 1,3929.17,"Agriculture, Industry, Household",0.2523789978886895,10.0,418.18064599999997,102.807,47.47636590889897
Japan,2009,610.65,278.154,51.512,33.414,22.852,973.144,2.44,2,Moderate conservation policies,Water conservation policy level 2,6106.5,"Agriculture, Industry, Household",0.627502199057899,10.0,678.69576,107.778,71.73647838173252
Japan,2010,441.6038462,250.6561538,48.16384615,27.15692308,22.44230769,1379.128462,2.357692308,2,Moderate conservation policies,Water conservation policy level 2,4416.04,"Agriculture, Industry, Household",0.3202050123449632,10.00000348275952,590.9700857671249,97.76307692,62.82301353654741
Japan,2011,559.7,313.43125,52.77,28.69125,23.74,1103.30875,2.5025,2,Moderate conservation policies,Water conservation policy level 2,5597.0,"Agriculture, Industry, Household",0.5072922697295749,10.0,784.361703125,105.20125,81.0972950358845
Japan,2012,526.375,205.20125,59.79875,17.805,26.49625,1247.94,2.56125,2,Moderate conservation policies,Water conservation policy level 2,5263.75,"Agriculture, Industry, Household",0.4217951183550491,10.0,525.5717015624999,104.1,57.463045152804995
Japan,2013,476.1544444,258.7655556,51.79222222,37.92888889,25.17555556,2137.826667,1.605555556,1,Moderate conservation policies,Water conservation policy level 1,4761.54,"Agriculture, Industry, Household",0.22272827434984935,9.999990666893794,415.46247549500697,114.89666667,48.3256655879933
Japan,2014,536.5088889,248.0744444,47.61111111,21.34222222,22.66111111,1876.263333,2.435555556,2,Moderate conservation policies,Water conservation policy level 2,5365.09,"Agriculture, Industry, Household",0.2859454104676041,10.00000207079514,604.1990913600331,91.61444444,63.46357725367576
Japan,2015,410.5642857,285.1157143,45.18428571,25.38428571,28.46714286,1414.305714,2.47,2,Moderate conservation policies,Water conservation policy level 2,4105.64,"Agriculture, Industry, Household",0.29029387468061946,9.999993041284643,704.235814321,99.03571428,73.23293928025998
Japan,2016,615.8707692,248.1176923,55.42307692,27.03230769,26.00923077,2127.22,2.722307692,2,Moderate conservation policies,Water conservation policy level 2,6158.71,"Agriculture, Industry, Household",0.2895190761651358,10.000003747539443,675.452702269579,108.46461538,71.47332444333105
Japan,2017,576.0422222,211.9377778,49.09333333,24.06888889,27.21111111,1715.264444,2.296666667,2,Moderate conservation policies,Water conservation policy level 2,5760.42,"Agriculture, Industry, Household",0.3358328939977724,9.999996142643866,486.7504297513126,100.37333333000001,53.58725478913057
Japan,2018,664.3883333,290.5833333,37.62333333,31.04833333,25.97,1057.183333,3.408333333,2,Moderate conservation policies,Water conservation policy level 2,6643.88,"Industry, Household",0.6284513882891493,9.999994983355618,990.4048609006388,94.64166666,98.87958863569642
Japan,2019,582.8723077,241.0176923,45.56461538,30.94615385,25.16769231,1788.149231,2.378461538,2,Moderate conservation policies,Water conservation policy level 2,5828.72,"Agriculture, Industry, Household",0.32596401776491324,9.999994720970685,573.2513111130687,101.67846154,61.56873288127085
Japan,2020,211.8166667,275.4433333,63.69,25.29333333,20.76,2151.44,1.966666667,1,Moderate conservation policies,Water conservation policy level 1,2118.17,"Agriculture, Industry, Household",0.09845343895251553,10.000015735305686,541.705222248481,109.74333333,59.32237050561816
Japan,2021,423.3775,323.10125,45.98875,30.5575,28.1375,1272.9025,3.12,2,Moderate conservation policies,Water conservation policy level 2,4233.77,"Agriculture, Industry, Household",0.33260795701163287,9.999988190208503,1008.0759,104.68375,101.37213228552342
Japan,2022,615.154,217.178,51.732,35.16,23.86,2533.678,2.248,2,Moderate conservation policies,Water conservation policy level 2,6151.54,"Agriculture, Industry, Household",0.24279091502550837,10.0,488.21614400000004,110.752,54.655539537729595
Japan,2023,345.694,303.654,47.402,25.298,25.886,976.542,2.942,2,Moderate conservation policies,Water conservation policy level 2,3456.94,"Agriculture, Industry, Household",0.353998087127845,10.0,893.3500680000001,98.586,90.39000600792072
Japan,2024,622.3766667,240.0583333,51.85333333,28.32833333,21.41333333,1524.228333,1.54,1,Moderate conservation policies,Water conservation policy level 1,6223.77,"Agriculture, Industry, Household",0.4083224627343284,10.000005355277887,369.689833282,101.59499998999999,42.97208414611658
Mexico,2000,529.0325,252.6575,47.1675,32.75625,21.59,1518.33,2.68375,2,Moderate conservation policies,Water conservation policy level 2,5290.33,"Agriculture, Industry, Household",0.3484305124709385,10.00000945121519,678.069565625,101.51375,71.084643118292
Mexico,2001,471.7709091,269.47,41.80727273,32.28818182,25.15,997.6227273,2.616363636,2,Moderate conservation policies,Water conservation policy level 2,4717.71,"Agriculture, Industry, Household",0.47289510973433496,10.000001926782645,705.0315089929201,99.24545455,73.34088339461027
Mexico,2002,279.071,139.861,54.665,22.814,20.089,1182.428,2.564,2,Moderate conservation policies,Water conservation policy level 2,2790.71,"Agriculture, Industry, Household",0.23601521614846738,10.0,358.60360399999996,97.568,41.67341992874076
Mexico,2003,504.06625,304.75,55.7475,28.84875,29.12625,1651.06125,3.4125,2,Moderate conservation policies,Water conservation policy level 2,5040.66,"Agriculture, Industry, Household",0.30529833463174066,9.999995040334479,1039.9593750000001,113.7225,105.08979041316746
Mexico,2004,524.3077778,302.4922222,45.33444444,25.66,26.57333333,2115.708889,2.578888889,2,Moderate conservation policies,Water conservation policy level 2,5243.08,"Agriculture, Industry, Household",0.24781659732394312,10.000004237968792,780.0938308404991,97.56777776999999,79.99173510957691
Mexico,2005,511.0575,217.07,55.8325,29.0225,19.915,1283.9425,1.615,1,Moderate conservation policies,Water conservation policy level 1,5110.57,"Agriculture, Industry, Household",0.3980376847094009,9.999990216365086,350.56804999999997,104.77000000000001,41.52149944690009
Mexico,2006,447.81,338.596,40.47,19.962,16.608,1297.068,2.816,2,Moderate conservation policies,Water conservation policy level 2,4478.1,"Agriculture, Industry, Household",0.3452478975658948,10.0,953.4863359999999,77.04,93.89741671796054
Mexico,2007,527.2194118,281.4670588,50.69,28.98352941,22.66058824,1214.260588,2.822941176,2,Moderate conservation policies,Water conservation policy level 2,5272.19,"Agriculture, Industry, Household",0.4341896764255351,9.999992189210207,794.5649499741332,102.33411765,81.75762689929057
Mexico,2008,481.4027273,209.2172727,41.34727273,24.89909091,25.52363636,1555.136364,3.390909091,2,Moderate conservation policies,Water conservation policy level 2,4814.03,"Agriculture, Industry, Household",0.3095566012370604,10.000005664695784,709.4367519926561,91.77,73.04689952776631
Mexico,2009,390.4118182,267.8381818,48.48181818,27.35727273,30.72,1087.198182,3.145454545,2,Moderate conservation policies,Water conservation policy level 2,3904.12,"Agriculture, Industry, Household",0.3590990351748031,10.000004656621329,842.4728262673462,106.55909091,86.49005576918934
Mexico,2010,382.29375,253.975,49.49,24.07,24.1275,1290.69375,2.91125,2,Moderate conservation policies,Water conservation policy level 2,3822.94,"Agriculture, Industry, Household",0.2961924546392202,10.0000065394739,739.3847187499999,97.6875,76.30617383658246
Mexico,2011,495.2055556,295.8911111,54.73777778,29.81111111,23.83333333,1816.573333,2.331111111,2,Moderate conservation policies,Water conservation policy level 2,4952.06,"Agriculture, Industry, Household",0.2726042194961584,10.000008974051179,689.7550567313453,108.38222222,72.76447547079225
Mexico,2012,500.088,279.926,51.402,24.772,29.212,1884.564,4.322,2,Moderate conservation policies,Water conservation policy level 3,5000.88,"Agriculture, Industry, Household",0.26536005144956604,10.0,1209.840172,105.38600000000001,119.77195745922268
Mexico,2013,403.5377778,276.3755556,44.10222222,23.74666667,25.07222222,1595.263333,2.254444444,2,Moderate conservation policies,Water conservation policy level 2,4035.38,"Agriculture, Industry, Household",0.25295997811290505,10.000005506299837,623.0733357798331,92.92111111,65.29518612118848
Mexico,2014,546.7514286,361.96,47.98857143,28.53714286,24.43142857,1973.05,3.531428571,2,Moderate conservation policies,Water conservation policy level 2,5467.51,"Agriculture, Industry, Household",0.27710976842958873,9.999992160971557,1278.23588555916,100.95714286,125.58828387979264
Mexico,2015,470.1977778,260.4866667,49.26777778,29.56333333,21.92444444,1687.868889,2.657777778,2,Moderate conservation policies,Water conservation policy level 2,4701.98,"Agriculture, Industry, Household",0.27857482347374435,10.000004725670994,692.3156742205525,100.75555555,72.30449662788762
Mexico,2016,385.3891667,294.7716667,50.54,29.06666667,28.185,1550.536667,2.680833333,2,Moderate conservation policies,Water conservation policy level 2,3853.89,"Agriculture, Industry, Household",0.24855211418228265,9.99999567450218,790.2337097133261,107.79166667,81.84311659179372
Mexico,2017,527.1433333,286.9916667,51.02833333,29.20833333,17.25333333,1895.056667,2.795,2,Moderate conservation policies,Water conservation policy level 2,5271.43,"Agriculture, Industry, Household",0.27816758331269464,9.999993677241484,802.1417084264999,97.48999999,81.99185403768236
Mexico,2018,654.6228571,357.5371429,65.28,29.65285714,27.21,1482.394286,2.504285714,2,Moderate conservation policies,Water conservation policy level 2,6546.23,"Agriculture, Industry, Household",0.44159834079392835,10.000002182936303,895.3751591888465,122.14285713999999,92.7235829327241
Mexico,2019,480.0157143,292.8628571,48.54714286,31.42285714,30.50285714,1064.121429,2.945714286,2,Moderate conservation policies,Water conservation policy level 2,4800.16,"Agriculture, Industry, Household",0.45109110785513556,10.000005951888479,862.6903019982465,110.47285714,88.69215657820698
Mexico,2020,558.9775,280.235,48.74,28.67375,24.7675,1445.1175,2.225,2,Moderate conservation policies,Water conservation policy level 2,5589.77,"Agriculture, Industry, Household",0.38680418720277066,9.999991055096137,623.522875,102.18124999999999,66.19013829560241
Mexico,2021,533.3408333,284.8758333,50.88833333,27.99833333,26.29,1474.941667,2.3875,2,Moderate conservation policies,Water conservation policy level 2,5333.41,"Agriculture, Industry, Household",0.3616013061620287,10.000003125581047,680.1410520037501,105.17666666,71.60719055962132
Mexico,2022,497.698,329.624,44.794,35.534,22.251,1390.446,2.851,2,Moderate conservation policies,Water conservation policy level 2,4976.98,"Agriculture, Industry, Household",0.35794126488910755,10.0,939.7580240000001,102.57900000000001,94.97226956953537
Mexico,2023,504.0633333,298.59,48.9175,26.1,24.755,1422.039167,3.045833333,2,Moderate conservation policies,Water conservation policy level 2,5040.63,"Agriculture, Industry, Household",0.35446515468585543,9.999993387735667,909.4553749004699,99.7725,91.96208619388894
Mexico,2024,452.5793333,234.94,54.43333333,28.978,21.60866667,1448.624667,2.885333333,2,Moderate conservation policies,Water conservation policy level 2,4525.79,"Agriculture, Industry, Household",0.31242001024134153,9.999992635545297,677.8802132550201,105.02000000000001,71.38301445111253
Russia,2000,544.9992308,266.1069231,54.25615385,25.18461538,23.83692308,1669.899231,2.766923077,2,Moderate conservation policies,Water conservation policy level 2,5449.99,"Agriculture, Industry, Household",0.32636653798183585,9.999995765131638,736.2973864748544,103.27769230999999,76.53652449499477
Russia,2001,629.2133333,211.155,40.55583333,27.5425,29.05333333,1379.665,2.840833333,2,Moderate conservation policies,Water conservation policy level 2,6292.13,"Agriculture, Industry, Household",0.4560624015974893,9.999994702909452,599.856162429615,97.15166666,63.58765712007182
Russia,2002,487.186,212.329,52.934,31.605,27.335,1837.251,2.786,2,Moderate conservation policies,Water conservation policy level 2,4871.86,"Agriculture, Industry, Household",0.2651711714948039,10.0,591.548594,111.874,64.15343319740862
Russia,2003,562.341,306.359,55.887,27.417,26.935,965.617,3.486,2,Moderate conservation policies,Water conservation policy level 2,5623.41,"Agriculture, Industry, Household",0.5823644364173374,10.0,1067.967474,110.239,107.34443985785612
Russia,2004,555.15,248.777,52.229,31.622,23.127,1389.694,2.029,2,Moderate conservation policies,Water conservation policy level 2,5551.5,"Agriculture, Industry, Household",0.3994764315021868,10.0,504.76853299999993,106.978,55.831455402863824
Russia,2005,427.98375,280.478125,52.845625,30.80375,23.015625,1423.414375,3.308125,2,Moderate conservation policies,Water conservation policy level 2,4279.84,"Agriculture, Industry, Household",0.300674039490433,10.000005841343276,927.8566972656249,106.66499999999999,94.25652915639752
Russia,2006,614.04,254.8581818,51.04909091,20.9,24.90727273,1703.783636,2.469090909,2,Moderate conservation policies,Water conservation policy level 2,6140.4,"Agriculture, Industry, Household",0.3603978738999932,10.0,629.2680197666493,96.85636364,66.22588920732267
Russia,2007,552.641,246.248,46.059,38.757,20.038,1200.111,2.541,2,Moderate conservation policies,Water conservation policy level 2,5526.41,"Agriculture, Industry, Household",0.46049157119633094,10.0,625.7161679999999,104.854,66.63915087010876
Russia,2008,608.3666667,291.7611111,47.81333333,28.76777778,21.51666667,1761.913333,1.946666667,1,Moderate conservation policies,Water conservation policy level 1,6083.67,"Agriculture, Industry, Household",0.34528750949635956,10.000005478603912,567.9616297052537,98.09777778,60.67312387188512
Russia,2009,472.67,317.2316667,51.1025,23.60416667,25.76166667,1736.958333,2.0225,2,Moderate conservation policies,Water conservation policy level 2,4726.7,"Agriculture, Industry, Household",0.2721251229922278,10.0,641.60104590075,100.46833334,67.66740948761293
Russia,2010,375.48,328.84,51.6075,34.1425,23.8225,1572.0225,2.44,2,Moderate conservation policies,Water conservation policy level 2,3754.8,"Agriculture, Industry, Household",0.23885154315539378,10.0,802.3695999999999,109.5725,83.10735923119593
Russia,2011,458.4714286,250.6457143,53.98928571,25.90428571,26.09642857,1465.159286,2.457142857,2,Moderate conservation policies,Water conservation policy level 2,4584.71,"Agriculture, Industry, Household",0.31291575802086546,9.99999065154395,615.8723265299078,105.98999999,65.83416888416028
Russia,2012,542.8113333,261.0773333,46.89866667,28.52066667,20.99266667,1750.908667,3.206666667,2,Moderate conservation policies,Water conservation policy level 2,5428.11,"Agriculture, Industry, Household",0.31001693208250025,9.999993859745006,837.1879822023592,96.41200000999999,85.08277468857943
Russia,2013,438.0286667,255.2206667,53.35666667,29.82266667,23.51133333,1642.184667,2.276,2,Moderate conservation policies,Water conservation policy level 2,4380.29,"Agriculture, Industry, Household",0.266735328554861,10.000007609091034,580.8822374092,106.69066667,62.71265111104397
Russia,2014,612.64,245.6577778,55.23777778,26.67333333,24.48666667,1453.158889,2.794444444,2,Moderate conservation policies,Water conservation policy level 2,6126.4,"Agriculture, Industry, Household",0.4215918882907511,10.0,686.4770122985965,106.39777778000001,72.29967108789884
Russia,2015,477.5316667,305.255,46.77166667,22.68583333,21.2675,1548.805,2.770833333,2,Moderate conservation policies,Water conservation policy level 2,4775.32,"Agriculture, Industry, Household",0.3083226530776954,10.000006979641837,845.810729064915,90.72500000000001,85.34940509179219
Russia,2016,460.515,307.769,49.527,31.481,24.806,1525.833,1.859,1,Moderate conservation policies,Water conservation policy level 1,4605.15,"Agriculture, Industry, Household",0.3018121904559673,10.0,572.142571,105.81400000000001,61.75076210822326
Russia,2017,382.3328571,347.1657143,52.41,23.83571429,23.54857143,1864.07,2.481428571,2,Moderate conservation policies,Water conservation policy level 2,3823.33,"Agriculture, Industry, Household",0.20510649122618788,10.000003737580942,861.4669223356432,99.79428571999999,87.58781701639215
Russia,2018,490.7214286,330.8471429,53.22714286,28.17142857,29.85142857,2194.635714,2.961428571,2,Moderate conservation policies,Water conservation policy level 2,4907.21,"Agriculture, Industry, Household",0.22360040232171308,9.999991265920437,979.7801816177797,111.25,99.3867863702001
Russia,2019,353.8,265.855,49.71625,24.0775,28.70875,1312.15375,2.9075,2,Moderate conservation policies,Water conservation policy level 2,3538.0,"Agriculture, Industry, Household",0.26963303652487375,10.0,772.9734125000001,102.5025,79.79504959422955
Russia,2020,520.475,327.94625,43.65875,25.90125,24.055,1030.5675,1.93375,1,Moderate conservation policies,Water conservation policy level 1,5204.75,"Agriculture, Industry, Household",0.5050372731528987,10.0,634.1660609375001,93.61500000000001,66.29873620096845
Russia,2021,373.5907143,277.0871429,51.32142857,21.30571429,22.84571429,1563.386429,2.339285714,2,Moderate conservation policies,Water conservation policy level 2,3735.91,"Agriculture, Industry, Household",0.2389624902519862,10.000007647406347,648.1859949190465,95.47285715000001,67.80884509068237
Russia,2022,462.4533333,286.8091667,51.99083333,28.89166667,27.02166667,1540.198333,2.385833333,2,Moderate conservation policies,Water conservation policy level 2,4624.53,"Agriculture, Industry, Household",0.30025570304262883,9.999992792786298,684.2788701228136,107.90416667,72.22580118569456
Russia,2023,481.7191667,240.7166667,53.17666667,31.79916667,27.48333333,1751.194167,2.171666667,2,Moderate conservation policies,Water conservation policy level 2,4817.19,"Agriculture, Industry, Household",0.27508038558924686,9.99999653947753,522.7563612637389,112.45916667,57.95370989722213
Russia,2024,500.365,357.7866667,45.66833333,23.17,27.16833333,1546.691667,2.823333333,2,Moderate conservation policies,Water conservation policy level 2,5003.65,"Agriculture, Industry, Household",0.32350662428441207,9.999999999999998,1010.1510221970711,96.00666666000001,100.77101777103235
Saudi Arabia,2000,564.14,316.525,45.148,31.04,23.555,1735.544,2.209,2,Moderate conservation policies,Water conservation policy level 2,5641.4,"Agriculture, Industry, Household",0.32505081980059275,10.0,699.203725,99.743,72.84288871089096
Saudi Arabia,2001,513.409375,234.5625,59.37625,23.448125,25.263125,1641.055625,2.724375,2,Moderate conservation policies,Water conservation policy level 2,5134.09,"Agriculture, Industry, Household",0.312853121599702,9.999992695887176,639.0362109375001,108.0875,68.1306419720905
Saudi Arabia,2002,417.751,315.673,42.218,26.186,26.175,1503.223,2.47,2,Moderate conservation policies,Water conservation policy level 2,4177.51,"Agriculture, Industry, Household",0.2779035445838708,10.000000000000002,779.7123100000001,94.579,79.68811032223489
Saudi Arabia,2003,412.5475,260.8633333,40.40666667,26.57583333,21.375,1544.343333,2.3975,2,Moderate conservation policies,Water conservation policy level 2,4125.48,"Agriculture, Industry, Household",0.26713457505501464,10.000012119816505,625.4198415867501,88.3575,65.09488065670874
Saudi Arabia,2004,581.548,300.099,46.061,23.321,22.638,1542.596,2.057,2,Moderate conservation policies,Water conservation policy level 2,5815.48,"Agriculture, Industry, Household",0.37699306882683475,10.0,617.303643,92.02000000000001,64.70005782443879
Saudi Arabia,2005,559.8663636,175.6645455,47.93,26.77909091,24.37636364,1422.513636,2.280909091,2,Moderate conservation policies,Water conservation policy level 2,5598.66,"Agriculture, Industry, Household",0.3935753931851941,9.999993505593055,400.6748587973331,99.08545455000001,45.650380473878755
Saudi Arabia,2006,522.38,241.566,51.646,33.82,25.278,1475.928,3.706,2,Moderate conservation policies,Water conservation policy level 2,5223.8,"Agriculture, Industry, Household",0.35393325419668165,10.0,895.243596,110.744,91.66741175038152
